time,source,keyword,frame,D/H,link,relevancy,immigrant category
14,1,3,3,0,https://metro.co.uk/2024/02/03/clapham-acid-attack-suspect-abdul-ezedi-in-relationship-victim-20218784/,1,3
14,1,3,2,0,https://metro.co.uk/2024/02/06/parents-ordered-female-genital-mutilation-take-devil-20231043/,1,5
14,1,3,9,1,https://metro.co.uk/2024/02/13/im-asexual-didnt-stop-becoming-a-mum-20264872/,1,5
15,1,3,3,0,https://metro.co.uk/2024/03/05/video-shows-manchester-police-officer-dragging-homeless-man-20401255/,1,5
15,1,3,2,0,https://metro.co.uk/2024/03/11/faced-death-penalty-gay-unsafe-britain-20285547/,1,5
15,1,3,2,0,https://metro.co.uk/2024/03/15/im-a-child-asylum-seeker-home-office-says-im-26-20465326/,1,5
15,1,3,13,1,https://metro.co.uk/2024/03/24/came-lesbian-group-non-binary-reaction-floored-20511260/,1,1
16,1,3,4,0,https://metro.co.uk/2024/04/02/came-uk-small-boat-no-choice-20571878/,0,5
16,1,3,5,0,https://metro.co.uk/2024/04/16/finally-feeling-home-im-chucked-asylum-hotel-20650855/,1,3
17,1,3,9,1,https://metro.co.uk/2024/05/04/numb-husband-died-opened-home-a-refugee-20753669/,1,3
17,1,3,13,1,https://metro.co.uk/2024/05/21/cate-blanchett-appears-wear-secret-palestinian-flag-cannes-red-carpet-20878499/,1,6
18,1,3,10,0,https://metro.co.uk/video/israeli-strikes-kill-200-nuseirat-refugee-camp-hostage-mission-3206845/,1,6
18,1,3,9,1,https://metro.co.uk/2024/06/15/queer-refugees-face-homelessness-abuse-road-asylum-britain-20977207/,1,5
18,1,3,9,1,https://metro.co.uk/2024/06/20/forced-answer-intrusive-questions-prove-gayness-21063105/,1,5
18,1,3,9,1,https://metro.co.uk/video/refugees-fled-ukraine-afghanistan-tell-metro-stories-3216279/,1,1.3
18,1,3,6,0,https://metro.co.uk/2024/06/22/fled-afghanistan-taliban-took-happy-days-kabul-now-just-memories-21063846/,1,3
18,1,3,9,1,https://metro.co.uk/2024/06/22/left-home-a-small-suitcase-havent-back-2-years-21082690/,1,1
19,1,3,9,1,https://metro.co.uk/2024/07/08/bbc-star-reveals-lived-pregnant-ukrainian-refugee-6-months-21183997/,1,1
19,1,3,8,1,https://metro.co.uk/2024/08/01/olympic-boxer-fears-killed-put-prison-returns-home-country-21341186/,1,5
20,1,3,1,0,https://metro.co.uk/2024/08/02/muslim-stabbed-train-station-hours-far-right-demo-liverpool-mosque-21352830/,1,5
20,1,3,1,0,https://metro.co.uk/video/crowds-outside-holiday-inn-tamworth-asylum-seekers-reportedly-housed-3246043/,1,5
20,1,3,5,0,https://metro.co.uk/2024/08/07/tory-councillors-wife-arrested-saying-set-fire-migrant-hotels-21375410/,1,5
20,1,3,13,1,https://metro.co.uk/2024/08/08/woman-first-shared-fake-southport-suspect-rumour-sparked-riots-arrested-21389346/,1,5
20,1,3,8,1,https://metro.co.uk/2024/08/10/afghan-refugee-athlete-disqualified-olympic-breakdancing-event-21397650/,1,3
20,1,3,8,1,https://metro.co.uk/2024/08/10/breakdancer-raygun-managed-qualify-olympics-21397980/,1,5
20,1,3,1,0,https://metro.co.uk/video/anti-racism-protesters-gather-defend-asylum-seekers-homed-crawley-hotel-3249309/,1,5
20,1,3,7,0,https://metro.co.uk/2024/08/21/newborn-stranded-greek-island-without-water-rescued-three-days-21466419/,1,5
1,1,4,12,0,https://metro.co.uk/2023/01/25/child-asylum-seekers-have-gone-missing-from-uk-hotels-where-is-the-outcry-18166028/,1,5
2,1,4,2,0,https://metro.co.uk/2023/02/14/i-came-from-albania-to-the-uk-in-the-back-of-a-lorry-with-my-two-daughters-18275077/,1,5
2,1,4,2,0,https://metro.co.uk/2023/02/19/every-moment-is-terrifying-life-as-a-victim-of-child-trafficking-18248594/,1,5
2,1,4,9,1,https://metro.co.uk/2023/02/20/i-live-with-my-parents-an-asylum-seeker-and-two-ukrainians-18313486/,1,1
2,1,4,1,0,https://metro.co.uk/2023/02/24/why-does-it-seem-the-uks-default-position-is-cruelty-18344052/,1,5
2,1,4,9,1,https://metro.co.uk/2023/02/24/i-had-to-leave-my-husband-in-ukraine-while-my-kids-and-i-fled-to-the-uk-18333956/,1,1
2,1,4,13,1,https://metro.co.uk/2023/02/28/natasha-kaplinsky-didnt-tell-husband-about-taking-in-ukrainian-refugees-18362617/,1,1
3,1,4,11,0,https://metro.co.uk/2023/03/11/gary-lineker-receives-letters-from-grateful-children-over-refugee-stance-18425328/,1,5
3,1,4,13,1,https://metro.co.uk/2023/03/14/ive-fostered-over-50-kids-now-i-provide-support-to-teenage-refugees-18435760/,1,5
3,1,4,2,0,https://metro.co.uk/2023/03/19/my-brother-sister-and-i-fled-afghanistan-we-havent-seen-our-parents-since-18454434/,1,3
3,1,4,9,1,https://metro.co.uk/2023/03/28/my-mum-fled-to-the-uk-by-kindertransport-refugee-kids-today-deserve-better-18511660/,1,5
4,1,4,13,1,https://metro.co.uk/2023/04/05/strictlys-katya-jones-on-going-on-the-run-and-making-sacrifices-18538072/,0,5
6,1,4,3,0,https://metro.co.uk/2023/06/08/british-girl-3-among-four-children-stabbed-in-french-park-attack-18919056/,1,5
7,1,4,11,0,https://metro.co.uk/2023/07/04/robert-jenrick-ordered-childrens-artwork-to-be-painted-19068266/,1,5
7,1,4,9,1,https://metro.co.uk/2023/07/18/ukrainian-refugee-who-ran-off-with-married-brit-bit-a-police-officer-19146595/,0,1
7,1,4,9,1,https://metro.co.uk/2023/07/18/as-a-child-refugee-i-fell-in-love-with-comics-now-i-write-for-marvel-19079741/,1,5
7,1,4,8,1,https://metro.co.uk/2023/07/22/primary-school-kids-flood-refugee-centre-with-drawings-after-murals-painted-over-19172649/,1,5
8,1,4,12,0,https://metro.co.uk/2023/08/13/young-refugees-deserve-more-after-government-paints-over-murals-19312495/,1,5
8,1,4,9,1,https://metro.co.uk/2023/08/15/i-thought-id-be-killed-in-front-of-my-children-as-we-fled-afghanistan-19331152/,1,3
9,1,4,3,0,https://metro.co.uk/2023/09/04/alan-kurdi-did-the-photo-of-a-dead-child-on-a-beach-change-anything-19443927/,1,2
9,1,4,9,1,https://metro.co.uk/2023/09/26/i-didnt-think-id-be-mocked-for-my-disability-after-moving-to-the-uk-19542769/,1,2
9,1,4,7,0,https://metro.co.uk/2023/10/02/jenrick-doesnt-want-refugee-kids-to-feel-welcome-so-im-giving-them-gifts-19588230/,1,5
9,1,4,10,0,https://metro.co.uk/2023/10/12/dozens-killed-after-israel-bombs-palestinian-refugee-camps-19653691/,1,6
10,1,4,7,1,https://metro.co.uk/video/palestinian-child-shelters-with-his-pet-bird-at-un-school-3037605/,1,6
10,1,4,10,0,https://metro.co.uk/2023/10/18/gaza-family-trapped-israel-hamas-war-19684041/,1,6
10,1,4,3,0,https://metro.co.uk/2023/10/28/as-teachers-we-need-more-help-to-teach-refugee-children-19724613/,1,3
11,1,4,10,0,https://metro.co.uk/video/journalists-family-killed-israeli-bombing-maghazi-refugee-camp-3053337/,1,6
11,1,4,7,0,https://metro.co.uk/2023/11/05/journalist-in-gaza-breaks-down-on-camera-reporting-his-childrens-killings-19778022/,1,6
12,1,4,9,1,https://metro.co.uk/2023/12/10/a-strangers-kindness-saved-brother-killed-im-trans-19923999/,0,5
12,1,4,12,0,https://metro.co.uk/2023/12/25/dozens-killed-israeli-airstrike-83km-christmas-story-began-20023103/,1,6
13,1,4,10,0,https://metro.co.uk/video/palestinians-search-bodies-families-strike-gazan-refugee-camp-3089553/,1,6
13,1,4,4,0,https://metro.co.uk/2024/01/25/came-uk-hidden-a-lorrys-tyre-20142786/,1,2
15,1,4,2,0,https://metro.co.uk/2024/03/15/im-a-child-asylum-seeker-home-office-says-im-26-20465326/,1,5
16,1,4,12,0,https://metro.co.uk/2024/04/02/came-uk-small-boat-no-choice-20571878/,1,5
17,1,4,9,1,https://metro.co.uk/2024/05/04/numb-husband-died-opened-home-a-refugee-20753669/,0,3
17,1,4,10,0,https://metro.co.uk/2024/05/26/hamas-attacks-israel-tel-aviv-rocket-strike-20913287/,1,6
18,1,4,12,0,https://metro.co.uk/video/moment-childs-pram-rolls-path-train-mum-banbury-3211455/,1,5
20,1,4,9,1,https://metro.co.uk/2024/08/02/new-video-southport-stabbings-suspect-bbc-children-need-video-21352539/,1,5
1,1,5,11,0,https://metro.co.uk/2023/01/03/rishi-sunak-wants-kids-to-stay-in-maths-lessons-until-theyre-18-18035712/,1,5
1,1,5,11,0,https://metro.co.uk/2023/01/14/holocaust-survivor-slams-bravermans-frightening-invasion-rhetoric-18099550/,1,5
1,1,5,2,0,https://metro.co.uk/2023/01/25/child-asylum-seekers-have-gone-missing-from-uk-hotels-where-is-the-outcry-18166028/,1,5
2,1,5,13,1,https://metro.co.uk/2023/02/10/nicola-bulleys-friend-speaks-of-agonising-wait-after-solemn-vigil-18261764/,0,5
2,1,5,2,0,https://metro.co.uk/2023/02/14/i-came-from-albania-to-the-uk-in-the-back-of-a-lorry-with-my-two-daughters-18275077/,1,5
2,1,5,2,0,https://metro.co.uk/2023/02/19/every-moment-is-terrifying-life-as-a-victim-of-child-trafficking-18248594/,1,5
2,1,5,1,0,https://metro.co.uk/2023/02/24/why-does-it-seem-the-uks-default-position-is-cruelty-18344052/,0,5
2,1,5,3,0,https://metro.co.uk/2023/02/28/smugglers-threw-kids-into-sea-to-stop-migrant-boat-from-sinking-18364705/,1,3
2,1,5,10,0,https://metro.co.uk/2023/03/04/indonesia-two-children-among-18-dead-after-huge-oil-depot-fire-18386215/,1,5
3,1,5,12,0,https://metro.co.uk/2023/03/07/ukrainian-girl-who-died-after-being-found-on-beach-was-refugee-staying-with-family-18398087/,1,1
3,1,5,6,0,https://metro.co.uk/2023/03/18/snapshot-the-babies-in-remote-afghanistan-saved-by-trainee-midwives-18451872/,1,3
3,1,5,1,0,https://metro.co.uk/2023/03/28/hundreds-protest-governments-cruel-illegal-migration-bill-18514594/,1,5
3,1,5,9,1,https://metro.co.uk/2023/03/28/my-mum-fled-to-the-uk-by-kindertransport-refugee-kids-today-deserve-better-18511660/,0,5
4,1,5,7,1,https://metro.co.uk/2023/04/05/madeleine-mccanns-parents-give-update-after-woman-claiming-to-be-her-gets-dna-results-18563967/,1,5
4,1,5,6,1,https://metro.co.uk/2023/04/11/funeral-held-of-mum-of-british-israeli-sisters-killed-in-west-bank-18593642/,0,6
4,1,5,7,1,https://metro.co.uk/2023/04/16/tears-of-ukrainian-refugees-in-moldova-still-in-limbo-as-they-wait-to-go-home-18606690/,1,1
5,1,5,3,0,https://metro.co.uk/2023/05/13/kenyan-starvation-cult-death-toll-rises-to-over-200-18779682/,0,5
5,1,5,11,0,https://metro.co.uk/2023/05/25/braverman-accused-of-going-to-ground-after-record-net-migration-18844101/,1,5
6,1,5,2,0,https://metro.co.uk/2023/06/20/i-attempted-suicide-twice-while-awaiting-a-decision-on-my-asylum-case-18956305/,1,3
6,1,5,4,0,https://metro.co.uk/2023/06/26/family-of-migrant-shipwreck-victims-shocked-at-money-spent-on-titan-19013023/,1,5
7,1,5,3,0,https://metro.co.uk/2023/07/06/south-africa-dead-toxic-gas-leak-gold-mine-19076596/,1,5
7,1,5,10,0,https://metro.co.uk/2023/07/09/sudan-war-asylum-seeker-wants-to-bring-family-to-uk-amid-civil-war-19074153/,1,5
7,1,5,9,1,https://metro.co.uk/2023/07/18/ukrainian-refugee-who-ran-off-with-married-brit-bit-a-police-officer-19146595/,0,1
7,1,5,1,0,https://metro.co.uk/2023/07/19/police-break-up-protesters-in-clash-over-asylum-barge-in-dorset-19152033/,0,5
7,1,5,3,0,https://metro.co.uk/2023/07/24/twisted-man-who-posed-as-model-scout-admits-sex-offences-against-45-children-19182143/,1,5
8,1,5,6,1,https://metro.co.uk/2023/08/06/turkeysyria-earthquake-survivors-wait-for-help-six-months-on-19253659/,1,2
9,1,5,3,0,https://metro.co.uk/2023/09/04/alan-kurdi-did-the-photo-of-a-dead-child-on-a-beach-change-anything-19443927/,1,2
10,1,5,10,0,https://metro.co.uk/2023/10/08/afghanistan-earthquake-has-killed-more-than-2000-people-taliban-says-19626313/,1,3
10,1,5,12,0,https://metro.co.uk/2023/10/09/british-israeli-man-and-wife-hid-while-hamas-set-fire-to-their-home-19629611/,1,6
10,1,5,10,0,https://metro.co.uk/2023/10/09/at-least-nine-americans-killed-in-hamas-attacks-in-israel-19632370/,1,6
10,1,5,6,1,https://metro.co.uk/2023/10/22/gazas-humanitarian-catastrophe-explained-and-how-you-can-help-19678919/,1,6
10,1,5,3,0,https://metro.co.uk/2023/10/28/as-teachers-we-need-more-help-to-teach-refugee-children-19724613/,1,3
11,1,5,6,0,https://metro.co.uk/2023/11/05/journalist-in-gaza-breaks-down-on-camera-reporting-his-childrens-killings-19778022/,1,6
11,1,5,2,0,https://metro.co.uk/2023/11/07/in-gaza-and-israel-chairs-are-empty-where-children-should-sit-19762721/,1,6
11,1,5,7,1,https://metro.co.uk/2023/11/09/as-a-gazan-doctor-im-having-to-amputate-legs-without-anaesthetic-19794354/,1,6
11,1,5,13,1,https://metro.co.uk/2023/11/17/princes-tower-may-fled-europe-instead-killed-19840866/,1,5
11,1,5,10,0,https://metro.co.uk/2023/11/22/israel-hamas-agree-four-day-ceasefire-exchange-hostages-19859191/,1,6
12,1,5,7,1,https://metro.co.uk/2023/12/08/un-mission-collapsing-gaza-boss-predicts-killings-staff-19948407/,1,6
12,1,5,2,0,https://metro.co.uk/2023/12/11/record-number-homeless-children-branded-national-disgrace-19954109/,1,5
12,1,5,4,0,https://metro.co.uk/2023/12/17/dozens-people-including-children-drowned-ship-capsized-off-libya-19986420/,1,5
12,1,5,9,1,https://metro.co.uk/2023/12/21/alex-batty-know-disappearance-found-20010615/,1,5
12,1,5,10,0,https://metro.co.uk/2023/12/23/israeli-airstrike-gaza-kills-76-members-family-20020022/,1,6
13,1,5,4,0,https://metro.co.uk/2024/01/14/four-migrants-die-small-boat-crash-try-get-uk-20110394/,1,5
13,1,5,7,1,https://metro.co.uk/2024/01/30/girl-6-trapped-car-dead-relatives-hours-shooting-20195273/,1,6
14,1,5,9,1,https://metro.co.uk/2024/02/06/remembering-devastating-turkey-syria-earthquake-one-year-20213103/,1,2
14,1,5,12,0,https://metro.co.uk/2024/02/10/sussex-woman-charged-attempted-murder-two-children-poisoned-20257124/,1,5
14,1,5,9,1,https://metro.co.uk/2024/02/13/im-asexual-didnt-stop-becoming-a-mum-20264872/,1,5
14,1,5,6,1,https://metro.co.uk/2024/02/24/little-hope-kidnapped-ukrainian-children-will-returned-anytime-soon-20295217/,1,1
14,1,5,13,1,https://metro.co.uk/2024/02/24/ukraine-war-i-felt-immense-guilt-hadnt-seen-war-coming-20328695/,1,1
15,1,5,4,0,https://metro.co.uk/2024/03/03/girl-7-dies-small-boat-trying-cross-channel-freezing-water-20388332/,1,5
15,1,5,7,1,https://metro.co.uk/2024/03/13/urgent-hunt-coventry-girl-went-missing-school-uniform-20456941/,1,5
15,1,5,2,0,https://metro.co.uk/2024/03/15/im-a-child-asylum-seeker-home-office-says-im-26-20465326/,1,5
16,1,5,4,0,https://metro.co.uk/2024/04/23/migrants-rescued-sinking-boat-north-sea-ship-graveyard-20701058/,1,5
17,1,5,13,1,https://metro.co.uk/2024/05/21/cate-blanchett-appears-wear-secret-palestinian-flag-cannes-red-carpet-20878499/,1,6
17,1,5,2,0,https://metro.co.uk/2024/05/22/missing-never-look-phones-20889780/,0,5
17,1,5,11,0,https://metro.co.uk/video/keir-starmers-message-benjamin-netanyahu-rafah-airstrike-stop-3198141/,1,6
17,1,5,6,1,https://metro.co.uk/2024/05/27/gaza-rafah-israel-uk-brighton-20836210/,1,6
18,1,5,11,0,https://metro.co.uk/2024/06/10/gary-lineker-accused-sharing-anti-israel-post-breach-bbc-rules-21002330/,1,6
18,1,5,4,0,https://metro.co.uk/2024/06/27/iraqi-girl-16-choked-death-raped-sinking-migrant-boat-21119230/,1,5
19,1,5,9,1,https://metro.co.uk/2024/07/11/adopted-a-stray-cat-world-fell-apart-one-week-later-21199489/,1,6
19,1,5,7,0,https://metro.co.uk/2024/07/11/three-children-dead-dad-locks-door-sets-house-fire-family-inside-21210104/,1,5
20,1,5,1,0,https://metro.co.uk/2024/08/04/rotherham-riot-holiday-inn-migrant-hotel-know-far-21358399/,0,5
20,1,5,7,1,https://metro.co.uk/2024/08/27/this-girls-mum-killed-leave-body-road-21488066/,1,5
20,1,5,7,1,https://metro.co.uk/2024/08/31/gazas-children-a-right-play-when-little-hurt-bigger-21461059/,1,6
5,4,1,11,0,https://www.bbc.co.uk/news/world-europe-65693118,1,2
6,4,1,9,1,https://www.bbc.co.uk/news/uk-england-lancashire-65944307,1,5
20,4,1,11,0,https://www.bbc.co.uk/news/articles/cx924r4d5yno,0,5
13,4,1,13,1,https://www.bbc.co.uk/news/uk-england-london-67781628,0,5
14,4,1,5,0,https://www.bbc.co.uk/news/uk-england-cambridgeshire-68255821,0,5
15,4,1,2,0,https://www.bbc.co.uk/news/uk-northern-ireland-68484120,1,5
11,4,1,9,1,https://www.bbc.co.uk/news/entertainment-arts-67507616,1,5
17,4,1,12,0,https://www.bbc.co.uk/news/world-us-canada-68673146,0,5
16,4,1,9,1,https://www.bbc.co.uk/news/world-us-canada-68925496,0,5
1,4,2,4,0,https://www.bbc.co.uk/news/uk-england-sussex-64426953,1,5
20,4,2,11,0,https://www.bbc.co.uk/news/articles/cx924r4d5yno,1,5
17,4,2,12,0,https://www.bbc.co.uk/news/world-us-canada-68673146,1,5
16,4,2,9,1,https://www.bbc.co.uk/news/world-us-canada-68925496,1,5
15,4,2,2,0,https://www.bbc.co.uk/news/uk-northern-ireland-68484120,1,5
14,4,2,5,0,https://www.bbc.co.uk/news/uk-england-cambridgeshire-68255821,0,5
13,4,2,13,1,https://www.bbc.co.uk/news/uk-england-london-67781628,0,5
6,4,2,9,1,https://www.bbc.co.uk/news/uk-england-lancashire-65944307,1,5
5,4,2,11,0,https://www.bbc.co.uk/news/world-europe-65693118,0,2
9,4,3,9,1,https://www.bbc.co.uk/news/in-pictures-66594398,1,5
3,4,3,9,1,https://www.bbc.co.uk/news/uk-england-bristol-64876523,1,1
13,4,3,9,1,https://www.bbc.co.uk/news/articles/cj7gjvm441yo,1,1
17,4,3,8,1,https://www.bbc.co.uk/sounds/play/w3ct5z6b,1,5
20,4,3,13,1,https://www.bbc.co.uk/news/articles/c5y56e0v8d1o,1,5
20,4,3,3,1,https://www.bbc.co.uk/news/articles/c74j7yx5lg9o,0,5
20,4,3,3,0,https://www.bbc.co.uk/news/articles/c8ergpxnd8xo,0,6
20,4,3,8,1,https://www.bbc.co.uk/news/articles/cn8le3k8l32o,0,5
20,4,3,10,1,https://www.bbc.co.uk/news/articles/cr5ne08zd2po,0,1
20,4,3,13,0,https://www.bbc.co.uk/news/articles/cvgxqx1j9y2o,1,1
20,4,3,4,0,https://www.bbc.co.uk/news/articles/ckg2jxjd7r7o,1,1
20,4,3,8,1,https://www.bbc.co.uk/news/articles/cwyw7nzdygwo,0,1
20,4,3,9,1,https://www.bbc.co.uk/news/articles/clygnk7mlnxo,1,3
20,4,3,9,1,https://www.bbc.co.uk/news/articles/czjye47lxmlo,1,1
20,4,3,2,0,https://www.bbc.co.uk/news/articles/ce38v5vq9lvo,1,1
20,4,3,1,0,https://www.bbc.co.uk/news/articles/clynk8005v7o,1,5
20,4,3,13,0,https://www.bbc.co.uk/news/articles/cx2lyznkyyeo,0,5
20,4,3,1,0,https://www.bbc.co.uk/news/articles/cy0rly0re72o,0,5
20,4,3,3,0,https://www.bbc.co.uk/news/articles/cgrjjn4101vo,0,5
20,4,3,3,0,https://www.bbc.co.uk/news/articles/c3d99331751o,0,5
20,4,3,12,0,https://www.bbc.co.uk/news/articles/c7292lr7vr2o,1,2
20,4,3,9,1,https://www.bbc.co.uk/news/articles/crg4vr7kyq5o,1,3
19,4,3,9,1,https://www.bbc.co.uk/news/articles/cl5yqezvxddo,0,1
19,4,3,8,1,https://www.bbc.co.uk/news/articles/c1d13le39dno,0,3
19,4,3,9,1,https://www.bbc.co.uk/news/articles/cp38pnn2xrko,1,5
19,4,3,13,0,https://www.bbc.co.uk/news/articles/cxr2w5y0kwko,1,1
19,4,3,5,0,https://www.bbc.co.uk/news/articles/c250223lplgo,1,5
19,4,3,4,0,https://www.bbc.co.uk/news/articles/c10l223ez40o,1,5
19,4,3,8,1,https://www.bbc.co.uk/news/articles/cervpg07n3ro,1,5
19,4,3,8,1,https://www.bbc.co.uk/news/articles/c9wvjlggk2po,0,5
19,4,3,13,0,https://www.bbc.co.uk/news/articles/c1e574pwvp8o,0,5
19,4,3,3,0,https://www.bbc.co.uk/news/articles/czq688w1x1no,1,3
19,4,3,8,1,https://www.bbc.co.uk/news/articles/clwyr5v3xjro,1,5
19,4,3,9,1,https://www.bbc.co.uk/news/articles/c51yl0e13y5o,1,1
19,4,3,12,0,https://www.bbc.co.uk/news/articles/cleyd5pnnl1o,1,1
19,4,3,9,0,https://www.bbc.co.uk/news/articles/c51115838nwo,1,5
19,4,3,9,1,https://www.bbc.co.uk/news/articles/c3g3nk15jrdo,1,5
18,4,3,7,1,https://www.bbc.co.uk/news/articles/cnkk4plvkp2o,1,4
18,4,3,9,1,https://www.bbc.co.uk/news/articles/c98885pv90jo,1,5
18,4,3,13,0,https://www.bbc.co.uk/news/articles/cw00l988zxwo,0,5
18,4,3,13,0,https://www.bbc.co.uk/news/articles/c5117199xgyo,1,5
18,4,3,9,1,https://www.bbc.co.uk/news/articles/c844z8ke74qo,1,1
18,4,3,9,1,https://www.bbc.co.uk/news/articles/c0xx0d5359do,1,5
18,4,3,8,1,https://www.bbc.co.uk/news/articles/cn00ee6d64no,0,5
18,4,3,9,1,https://www.bbc.co.uk/news/articles/c2eej7q14pjo,0,5
18,4,3,9,1,https://www.bbc.co.uk/news/articles/c6ppe5gg051o,0,2
18,4,3,9,1,https://www.bbc.co.uk/news/articles/cgrr4399j7vo,1,3
18,4,3,13,1,https://www.bbc.co.uk/news/articles/cz44zq2wjgdo,0,5
18,4,3,13,1,https://www.bbc.co.uk/news/articles/cz77k2xd2xlo,0,3
18,4,3,13,1,https://www.bbc.co.uk/news/articles/cydd12586l7o,0,5
18,4,3,12,1,https://www.bbc.co.uk/news/articles/cjrr052j4v8o,0,1
18,4,3,9,1,https://www.bbc.co.uk/news/articles/cmjj5ryyd8no,1,5
18,4,3,2,0,https://www.bbc.co.uk/news/articles/cxee3gx5xkno,1,2
18,4,3,12,0,https://www.bbc.co.uk/news/articles/c9eejvdgl25o,0,5
18,4,3,5,0,https://www.bbc.co.uk/news/articles/crggn2ddrkro,0,1
18,4,3,7,0,https://www.bbc.co.uk/news/articles/c722v54rwzgo,1,5
18,4,3,2,0,https://www.bbc.co.uk/news/articles/c2jj1872km5o,1,5
18,4,3,2,0,https://www.bbc.co.uk/news/articles/c511kkwej7jo,1,5
18,4,3,8,1,https://www.bbc.co.uk/news/articles/c8vv1yrmy05o,1,5
18,4,3,8,1,https://www.bbc.co.uk/news/articles/c3ggx0nrwkxo,0,5
17,4,3,5,0,https://www.bbc.co.uk/news/articles/c5116pdyq4jo,1,5
17,4,3,13,1,https://www.bbc.co.uk/news/articles/c0jky11w18qo,0,1
17,4,3,6,0,https://www.bbc.co.uk/news/world-middle-east-69059929,1,2
17,4,3,8,1,https://www.bbc.co.uk/news/articles/cp99nzexjd0o,0,5
17,4,3,1,0,https://www.bbc.co.uk/news/articles/c6ppgzr39eyo,0,2
17,4,3,5,0,https://www.bbc.co.uk/news/articles/ce9690g1pyyo,0,2
17,4,3,11,0,https://www.bbc.co.uk/news/av/uk-northern-ireland-69016704,0,2
17,4,3,8,1,https://www.bbc.co.uk/news/articles/cd1q1e1452do,0,5
17,4,3,5,0,https://www.bbc.co.uk/news/articles/c97zzvzm36no,0,5
17,4,3,8,1,https://www.bbc.co.uk/news/av/uk-england-manchester-69006257,0,5
